home_team_abbr,away_team_abbr,home_team_wins_mean,away_team_wins_mean,home_team_wins_mean,away_team_wins_mean,home_team_wins_mean,away_team_wins_mean,date,is_night_game
3,17,0.544106774,0.426839325,0.544106774,0.426839325,0.544106774,0.426839325,2018-07-08,False
22,24,-0.306944694,1.400157727,-0.306944694,1.400157727,-0.306944694,1.400157727,2018-07-08,False
29,23,-0.517270103,-1.982713437,-0.517270103,-1.982713437,-0.517270103,-1.982713437,2018-07-08,False
9,21,-1.897097235,1.530134951,-1.897097235,1.530134951,-1.897097235,1.530134951,2018-07-08,False
8,16,1.384776657,-1.424618496,1.384776657,-1.424618496,1.384776657,-1.424618496,2018-07-08,False
20,4,1.060144783,0.13450388,1.060144783,0.13450388,1.060144783,0.13450388,2018-07-08,False
26,14,-0.406329228,0.593402544,-0.406329228,0.593402544,-0.406329228,0.593402544,2018-07-08,False
5,1,-0.537385756,-0.589838391,-0.537385756,-0.589838391,-0.537385756,-0.589838391,2018-07-08,False
7,6,,-0.917047063,,-0.917047063,,-0.917047063,2018-07-08,False
12,11,-0.780482767,-0.011663843,-0.780482767,-0.011663843,-0.780482767,-0.011663843,2018-07-08,False
25,10,,0.382546076,,0.382546076,,0.382546076,2018-07-08,True
27,28,0.477088851,,0.477088851,,0.477088851,,2018-07-08,
12,14,-0.822357509,0.536605125,-0.822357509,0.536605125,-0.822357509,0.536605125,2018-07-09,False
23,24,,1.433772526,,1.433772526,,1.433772526,2018-07-09,False
8,17,1.417160915,0.47014828,1.417160915,0.47014828,1.417160915,0.47014828,2018-07-09,True
21,1,,-0.535833076,,-0.535833076,,-0.535833076,2018-07-09,True
26,7,-0.35272858,0.037058731,-0.35272858,0.037058731,-0.35272858,0.037058731,2018-07-09,True
11,5,,-0.577269379,,-0.577269379,,-0.577269379,2018-07-09,True
23,24,-1.952310865,1.368070873,-1.952310865,1.368070873,-1.952310865,1.368070873,2018-07-09,True
28,10,-0.674235362,0.329394177,-0.674235362,0.329394177,-0.674235362,0.329394177,2018-07-09,True
29,9,-0.461162074,-1.911844238,-0.461162074,-1.911844238,-0.461162074,-1.911844238,2018-07-09,True
12,14,-0.762742728,0.481098556,-0.762742728,0.481098556,-0.762742728,0.481098556,2018-07-09,True
3,2,0.488131577,-0.589838391,0.488131577,-0.589838391,0.488131577,-0.589838391,2018-07-09,True
6,19,-0.864362297,0.855597979,-0.864362297,0.855597979,-0.864362297,0.855597979,2018-07-09,True
18,13,0.086272375,0.735975658,0.086272375,0.735975658,0.086272375,0.735975658,2018-07-09,
4,27,0.088384897,0.417201893,0.088384897,0.417201893,0.088384897,0.417201893,2018-07-10,True
15,22,0.531682103,,0.531682103,,0.531682103,,2018-07-10,True
16,0,-1.466430922,0.13450388,-1.466430922,0.13450388,-1.466430922,0.13450388,2018-07-10,True
18,13,0.132270827,0.678203515,0.132270827,0.678203515,0.132270827,0.678203515,2018-07-10,True
6,19,-0.808141967,0.79841588,-0.808141967,0.79841588,-0.808141967,0.79841588,2018-07-10,True
25,20,0.039262968,1.084326371,0.039262968,1.084326371,0.039262968,1.084326371,2018-07-10,True
29,9,-0.406329228,-1.938912335,-0.406329228,-1.938912335,-0.406329228,-1.938912335,2018-07-10,True
8,17,1.354807458,0.51250539,1.354807458,0.51250539,1.354807458,0.51250539,2018-07-10,True
3,2,0.43341425,-0.535833076,0.43341425,-0.535833076,0.43341425,-0.535833076,2018-07-10,True
11,5,0.088384897,-0.617814578,0.088384897,-0.617814578,0.088384897,-0.617814578,2018-07-10,True
12,14,-0.803867363,0.524284474,-0.803867363,0.524284474,-0.803867363,0.524284474,2018-07-10,True
26,7,-0.300319058,-0.011663843,-0.300319058,-0.011663843,-0.300319058,-0.011663843,2018-07-10,True
21,1,1.60728785,-0.577269379,1.60728785,-0.577269379,1.60728785,-0.577269379,2018-07-10,True
28,10,-0.714100687,0.373785856,-0.714100687,0.373785856,-0.714100687,0.373785856,2018-07-10,
23,24,-1.979007566,1.40129081,-1.979007566,1.40129081,-1.979007566,1.40129081,2018-07-10,
11,5,0.135371089,-0.657497114,0.135371089,-0.657497114,0.135371089,-0.657497114,2018-07-11,False
26,7,-0.345169514,0.035987906,-0.345169514,0.035987906,-0.345169514,0.035987906,2018-07-11,False
18,13,0.084249748,0.719174771,0.084249748,0.719174771,0.084249748,0.719174771,2018-07-11,False
29,9,-0.450996434,-1.870082032,-0.450996434,-1.870082032,-0.450996434,-1.870082032,2018-07-11,False
16,0,-1.498466962,0.181061006,-1.498466962,0.181061006,-1.498466962,0.181061006,2018-07-11,True
15,22,0.477088851,-0.300751117,0.477088851,-0.300751117,0.477088851,-0.300751117,2018-07-11,True
3,2,0.379912863,-0.483001789,0.379912863,-0.483001789,0.379912863,-0.483001789,2018-07-11,True
6,19,-0.846158654,0.836744461,-0.846158654,0.836744461,-0.846158654,0.836744461,2018-07-11,True
25,20,0.086272375,1.025279639,0.086272375,1.025279639,0.086272375,1.025279639,2018-07-11,True
4,27,0.039262968,0.459674104,0.039262968,0.459674104,0.039262968,0.459674104,2018-07-11,True
8,17,1.386821511,0.459674104,1.386821511,0.459674104,1.386821511,0.459674104,2018-07-11,True
23,24,-1.910060436,1.337410102,-1.910060436,1.337410102,-1.910060436,1.337410102,2018-07-11,True
12,14,,0.566510705,,0.566510705,,0.566510705,2018-07-11,True
28,10,-0.660076974,0.321898396,-0.660076974,0.321898396,-0.660076974,0.321898396,2018-07-11,True
21,1,1.636931296,-0.617814578,1.636931296,-0.617814578,1.636931296,-0.617814578,2018-07-11,True
8,17,1.326100121,0.501232933,1.326100121,0.501232933,1.326100121,0.501232933,2018-07-12,False
4,27,,0.407978974,,0.407978974,,0.407978974,2018-07-12,False
26,19,,0.780994811,,0.780994811,,0.780994811,2018-07-12,True
25,20,0.038229548,1.060756689,0.038229548,1.060756689,0.038229548,1.060756689,2018-07-12,True
3,24,0.423695451,1.370236862,0.423695451,1.370236862,0.423695451,1.370236862,2018-07-12,True
23,14,-1.936637319,0.51250539,-1.936637319,0.51250539,-1.936637319,0.51250539,2018-07-12,True
21,22,1.665944032,-0.345226082,1.665944032,-0.345226082,1.665944032,-0.345226082,2018-07-12,True
28,10,-0.699252064,,-0.699252064,,-0.699252064,,2018-07-12,True
29,11,-0.397495047,0.176871336,-0.397495047,0.176871336,-0.397495047,0.176871336,2018-07-12,True
12,7,-0.786199001,-0.011663843,-0.786199001,-0.011663843,-0.786199001,-0.011663843,2018-07-12,
8,5,1.266643759,-0.696344228,1.266643759,-0.696344228,1.266643759,-0.696344228,2018-07-13,True
26,19,-0.243894291,0.726431324,-0.243894291,0.726431324,-0.243894291,0.726431324,2018-07-13,True
23,1,-1.962648737,-0.657497114,-1.962648737,-0.657497114,-1.962648737,-0.657497114,2018-07-13,True
0,2,0.135371089,-0.524560619,0.135371089,-0.524560619,0.135371089,-0.524560619,2018-07-13,True
21,22,1.694345972,-0.3887342,1.694345972,-0.3887342,1.694345972,-0.3887342,2018-07-13,True
3,24,0.371462777,1.402349996,0.371462777,1.402349996,0.371462777,1.402349996,2018-07-13,True
18,17,0.129301102,0.541907532,0.129301102,0.541907532,0.129301102,0.541907532,2018-07-13,True
28,13,-0.737611007,0.662873129,-0.737611007,0.662873129,-0.737611007,0.662873129,2018-07-13,True
10,25,0.414394665,0.080598053,0.414394665,0.080598053,0.414394665,0.080598053,2018-07-13,True
16,9,,-1.897015629,,-1.897015629,,-1.897015629,2018-07-13,True
6,14,-0.791313527,0.553941693,-0.791313527,0.553941693,-0.791313527,0.553941693,2018-07-13,True
29,11,-0.345169514,0.128217096,-0.345169514,0.128217096,-0.345169514,0.128217096,2018-07-13,True
12,7,-0.825710118,0.034963137,-0.825710118,0.034963137,-0.825710118,0.034963137,2018-07-13,True
15,27,0.519803571,0.357383741,0.519803571,0.357383741,0.519803571,0.357383741,2018-07-13,True
4,20,0.132270827,1.003217012,0.132270827,1.003217012,0.132270827,1.003217012,2018-07-13,
8,5,1.29857659,-0.734382027,1.29857659,-0.734382027,1.29857659,-0.734382027,2018-07-14,False
15,27,,0.399144388,,0.399144388,,0.399144388,2018-07-14,False
29,11,-0.293981494,0.080598053,-0.293981494,0.080598053,-0.293981494,0.080598053,2018-07-14,False
16,9,-1.372389643,-1.923370009,-1.372389643,-1.923370009,-1.372389643,-1.923370009,2018-07-14,False
12,7,-0.769298829,-0.011663843,-0.769298829,-0.011663843,-0.769298829,-0.011663843,2018-07-14,False
26,19,-0.146883287,0.620714569,-0.146883287,0.620714569,-0.146883287,0.620714569,2018-07-14,False
26,19,-0.194872773,0.673016542,-0.194872773,0.673016542,-0.194872773,0.673016542,2018-07-14,False
6,14,-0.828713496,0.594486893,-0.828713496,0.594486893,-0.828713496,0.594486893,2018-07-14,False
0,2,0.086272375,-0.472973322,0.086272375,-0.472973322,0.086272375,-0.472973322,2018-07-14,False
10,25,0.456413109,0.033981516,0.456413109,0.033981516,0.456413109,0.033981516,2018-07-14,False
21,22,1.631053717,-0.3380527,1.631053717,-0.3380527,1.631053717,-0.3380527,2018-07-14,False
18,17,0.173413887,0.490435106,0.173413887,0.490435106,0.173413887,0.490435106,2018-07-14,True
23,1,-1.988112545,-0.60505351,-1.988112545,-0.60505351,-1.988112545,-0.60505351,2018-07-14,True
4,20,0.177290588,0.946888697,0.177290588,0.946888697,0.177290588,0.946888697,2018-07-14,True
3,24,0.414394665,,0.414394665,,0.414394665,,2018-07-14,True
28,13,-0.775179044,0.703112384,-0.775179044,0.703112384,-0.775179044,0.703112384,2018-07-14,True
0,2,0.038229548,-0.422472074,0.038229548,-0.422472074,0.038229548,-0.422472074,2018-07-15,False
8,5,1.329857731,-0.771635542,1.329857731,-0.771635542,1.329857731,-0.771635542,2018-07-15,False
18,17,0.126453841,0.530374795,0.126453841,0.530374795,0.126453841,0.530374795,2018-07-15,False
26,19,-0.099893582,0.569490986,-0.099893582,0.569490986,-0.099893582,0.569490986,2018-07-15,False
3,24,0.363372269,1.372264596,0.363372269,1.372264596,0.363372269,1.372264596,2018-07-15,False
12,7,-0.714100687,,-0.714100687,,-0.714100687,,2018-07-15,False
10,25,0.405485491,0.07867593,0.405485491,0.07867593,0.405485491,0.07867593,2018-07-15,False
6,14,-0.775179044,0.541907532,-0.775179044,0.541907532,-0.775179044,0.541907532,2018-07-15,False
29,11,-0.33793557,0.125272234,-0.33793557,0.125272234,-0.33793557,0.125272234,2018-07-15,False
16,9,-1.404403695,-1.856901761,-1.404403695,-1.856901761,-1.404403695,-1.856901761,2018-07-15,False
4,20,0.221362565,0.891733888,0.221362565,0.891733888,0.221362565,0.891733888,2018-07-15,False
21,22,1.659229744,-0.380711427,1.659229744,-0.380711427,1.659229744,-0.380711427,2018-07-15,False
23,1,-1.921943369,-0.644042254,-1.921943369,-0.644042254,-1.921943369,-0.644042254,2018-07-15,False
28,13,-0.811980386,0.742476871,-0.811980386,0.742476871,-0.811980386,0.742476871,2018-07-15,False
15,27,0.414394665,0.440035022,0.414394665,0.440035022,0.414394665,0.440035022,2018-07-15,False
13,0,0.790559782,0.080598053,0.790559782,0.080598053,0.790559782,0.080598053,2018-07-19,True
13,0,0.82857647,,0.82857647,,0.82857647,,2018-07-20,False
11,6,0.082311397,-0.719632677,0.082311397,-0.719632677,0.082311397,-0.719632677,2018-07-20,True
17,18,0.577270283,0.076832261,0.577270283,0.076832261,0.577270283,0.076832261,2018-07-20,True
9,29,-1.896051082,-0.288449531,-1.896051082,-0.288449531,-1.896051082,-0.288449531,2018-07-20,True
24,12,1.326100121,-0.74975901,1.326100121,-0.74975901,1.326100121,-0.74975901,2018-07-20,True
1,3,-0.685015756,0.399144388,-0.685015756,0.399144388,-0.685015756,0.399144388,2018-07-20,True
25,8,0.036290552,1.258568118,0.036290552,1.258568118,0.036290552,1.258568118,2018-07-20,True
22,23,-0.423067675,,-0.423067675,,-0.423067675,,2018-07-20,True
20,16,0.847760148,-1.335379255,0.847760148,-1.335379255,0.847760148,-1.335379255,2018-07-20,True
7,15,-0.008791092,0.449645637,-0.008791092,0.449645637,-0.008791092,0.449645637,2018-07-20,True
19,10,0.526668437,0.440035022,0.526668437,0.440035022,0.526668437,0.440035022,2018-07-20,True
27,4,0.396943706,0.259355476,0.396943706,0.259355476,0.396943706,0.259355476,2018-07-20,True
14,28,0.497546954,-0.843884783,0.497546954,-0.843884783,0.497546954,-0.843884783,2018-07-20,True
5,21,-0.722737131,1.669762137,-0.722737131,1.669762137,-0.722737131,1.669762137,2018-07-20,True
2,26,-0.464303539,-0.056368061,-0.464303539,-0.056368061,-0.464303539,-0.056368061,2018-07-20,True
25,8,-0.008791092,1.289228889,-0.008791092,1.289228889,-0.008791092,1.289228889,2018-07-21,False
24,12,1.266643759,-0.696344228,1.266643759,-0.696344228,1.266643759,-0.696344228,2018-07-21,False
22,23,-0.37320105,-1.870082032,-0.37320105,-1.870082032,-0.37320105,-1.870082032,2018-07-21,False
9,29,-1.83084088,-0.331181356,-1.83084088,-0.331181356,-1.83084088,-0.331181356,2018-07-21,True
13,0,0.773731343,0.07867593,0.773731343,0.07867593,0.773731343,0.07867593,2018-07-21,True
20,16,0.883641457,-1.366760439,0.883641457,-1.366760439,0.883641457,-1.366760439,2018-07-21,True
11,6,0.036290552,-0.668680374,0.036290552,-0.668680374,0.036290552,-0.668680374,2018-07-21,True
1,3,-0.722737131,0.440035022,-0.722737131,0.440035022,-0.722737131,0.440035022,2018-07-21,True
2,26,-0.504689179,-0.011663843,-0.504689179,-0.011663843,-0.504689179,-0.011663843,2018-07-21,True
27,4,0.348181927,0.30126568,0.348181927,0.30126568,0.348181927,0.30126568,2018-07-21,True
5,21,-0.759696459,1.696579139,-0.759696459,1.696579139,-0.759696459,1.696579139,2018-07-21,True
19,10,0.477088851,0.480082551,0.477088851,0.480082551,0.477088851,0.480082551,2018-07-21,True
13,0,0.811131312,0.033040375,0.811131312,0.033040375,0.811131312,0.033040375,2018-07-21,True
17,18,0.526668437,0.119739463,0.526668437,0.119739463,0.526668437,0.119739463,2018-07-21,True
17,18,0.565430659,0.075062339,0.565430659,0.075062339,0.565430659,0.075062339,2018-07-22,False
13,0,0.75759686,0.076832261,0.75759686,0.076832261,0.75759686,0.076832261,2018-07-22,False
27,4,0.300405235,0.342320574,0.300405235,0.342320574,0.300405235,0.342320574,2018-07-22,False
11,6,-0.008791092,-0.618747118,-0.008791092,-0.618747118,-0.008791092,-0.618747118,2018-07-22,False
19,10,0.515959247,0.430816678,0.515959247,0.430816678,0.515959247,0.430816678,2018-07-22,False
1,3,-0.759696459,0.480082551,-0.759696459,0.480082551,-0.759696459,0.480082551,2018-07-22,False
20,16,0.830456083,-1.308086153,0.830456083,-1.308086153,0.830456083,-1.308086153,2018-07-22,False
25,8,-0.052961996,1.319282517,-0.052961996,1.319282517,-0.052961996,1.319282517,2018-07-22,False
9,29,-1.766975217,-0.373022935,-1.766975217,-0.373022935,-1.766975217,-0.373022935,2018-07-22,False
22,23,-0.324362602,-1.895111233,-0.324362602,-1.895111233,-0.324362602,-1.895111233,2018-07-22,False
7,15,-0.053872736,0.490435106,-0.053872736,0.490435106,-0.053872736,0.490435106,2018-07-22,False
5,21,-0.708458211,1.636133618,-0.708458211,1.636133618,-0.708458211,1.636133618,2018-07-22,False
2,26,-0.544250622,,-0.544250622,,-0.544250622,,2018-07-22,False
14,28,0.487106994,-0.82740516,0.487106994,-0.82740516,0.487106994,-0.82740516,2018-07-22,True
14,28,0.537823844,-0.878925664,0.537823844,-0.878925664,0.537823844,-0.878925664,2018-07-22,True
1,17,-0.708458211,0.595419432,-0.708458211,0.595419432,-0.708458211,0.595419432,2018-07-23,True
19,7,0.467467466,-0.011663843,0.467467466,-0.011663843,0.467467466,-0.011663843,2018-07-23,True
6,15,-0.658234581,0.440035022,-0.658234581,0.440035022,-0.658234581,0.440035022,2018-07-23,True
23,21,-1.932875668,1.662752545,-1.932875668,1.662752545,-1.932875668,1.662752545,2018-07-23,True
11,24,0.035379812,1.284758468,0.035379812,1.284758468,0.035379812,1.284758468,2018-07-23,True
14,10,0.526668437,0.47014828,0.526668437,0.47014828,0.526668437,0.47014828,2018-07-23,True
25,16,-0.008791092,-1.339105406,-0.008791092,-1.339105406,-0.008791092,-1.339105406,2018-07-23,True
22,29,-0.276520857,-0.414001801,-0.276520857,-0.414001801,-0.276520857,-0.414001801,2018-07-23,True
9,5,-1.704412935,-0.741537653,-1.704412935,-0.741537653,-1.704412935,-0.741537653,2018-07-23,True
12,28,-0.737611007,-0.861920531,-0.737611007,-0.861920531,-0.737611007,-0.861920531,2018-07-23,True
2,0,-0.583012843,0.032137259,-0.583012843,0.032137259,-0.583012843,0.032137259,2018-07-23,True
3,26,0.437425182,0.075062339,0.437425182,0.075062339,0.437425182,0.075062339,2018-07-23,True
13,27,0.794398202,0.335240886,0.794398202,0.335240886,0.794398202,0.335240886,2018-07-23,
6,15,-0.694739247,0.480082551,-0.694739247,0.480082551,-0.694739247,0.480082551,2018-07-24,False
22,29,-0.31798742,-0.36564826,-0.31798742,-0.36564826,-0.31798742,-0.36564826,2018-07-24,True
3,26,0.388747043,,0.388747043,,0.388747043,,2018-07-24,True
12,28,-0.775179044,-0.811565523,-0.775179044,-0.811565523,-0.775179044,-0.811565523,2018-07-24,True
23,21,-1.957121558,1.688849533,-1.957121558,1.688849533,-1.957121558,1.688849533,2018-07-24,True
4,8,0.300405235,1.263721189,0.300405235,1.263721189,0.300405235,1.263721189,2018-07-24,True
20,18,0.865792806,0.031269911,0.865792806,0.031269911,0.865792806,0.031269911,2018-07-24,True
13,27,0.742114275,0.374739939,0.742114275,0.374739939,0.742114275,0.374739939,2018-07-24,True
14,10,0.477088851,0.50869325,0.477088851,0.50869325,0.477088851,0.50869325,2018-07-24,True
25,16,-0.052087325,-1.281895804,-0.052087325,-1.281895804,-0.052087325,-1.281895804,2018-07-24,True
2,0,-0.533541431,-0.011663843,-0.533541431,-0.011663843,-0.533541431,-0.011663843,2018-07-24,True
9,5,-1.731456346,-0.691869193,-1.731456346,-0.691869193,-1.731456346,-0.691869193,2018-07-24,True
11,24,0.078667298,1.227281616,0.078667298,1.227281616,0.078667298,1.227281616,2018-07-24,True
19,7,0.505670024,-0.055464945,0.505670024,-0.055464945,0.505670024,-0.055464945,2018-07-24,True
1,17,-0.744827046,0.63234246,-0.744827046,0.63234246,-0.744827046,0.63234246,2018-07-24,True
3,26,0.341042467,0.158387495,0.341042467,0.158387495,0.341042467,0.158387495,2018-07-25,False
13,27,0.690876026,0.413464501,0.690876026,0.413464501,0.690876026,0.413464501,2018-07-25,False
9,5,-1.670500498,-0.727365346,-1.670500498,-0.727365346,-1.670500498,-0.727365346,2018-07-25,False
12,28,-0.722737131,-0.845569441,-0.722737131,-0.845569441,-0.722737131,-0.845569441,2018-07-25,False
14,10,0.515959247,0.460607446,0.515959247,0.460607446,0.515959247,0.460607446,2018-07-25,False
22,29,-0.358624651,-0.318271558,-0.358624651,-0.318271558,-0.358624651,-0.318271558,2018-07-25,False
2,0,-0.571642116,0.031269911,-0.571642116,0.031269911,-0.571642116,0.031269911,2018-07-25,False
11,24,0.03450514,,0.03450514,,0.03450514,,2018-07-25,False
19,7,0.543130785,-0.098390025,0.543130785,-0.098390025,0.543130785,-0.098390025,2018-07-25,False
1,17,-0.780482767,0.668541507,-0.780482767,0.668541507,-0.780482767,0.668541507,2018-07-25,True
4,8,0.253584077,1.293438898,0.253584077,1.293438898,0.253584077,1.293438898,2018-07-25,True
25,16,-0.094534612,-1.225830393,-0.094534612,-1.225830393,-0.094534612,-1.225830393,2018-07-25,True
20,18,0.813837327,0.073361826,0.813837327,0.073361826,0.813837327,0.073361826,2018-07-25,
13,27,0.727244862,0.367236953,0.727244862,0.367236953,0.727244862,0.367236953,2018-07-26,False
25,16,-0.051246621,-1.256742696,-0.051246621,-1.256742696,-0.051246621,-1.256742696,2018-07-26,False
21,29,1.64697454,-0.271842389,1.64697454,-0.271842389,1.64697454,-0.271842389,2018-07-26,True
23,11,-1.895148519,0.073361826,-1.895148519,0.073361826,-1.895148519,0.073361826,2018-07-26,True
15,10,0.437425182,0.413464501,0.437425182,0.413464501,0.437425182,0.413464501,2018-07-26,True
26,12,0.118575495,-0.668680374,0.118575495,-0.668680374,0.118575495,-0.668680374,2018-07-26,True
6,7,-0.645624028,-0.054597596,-0.645624028,-0.054597596,-0.645624028,-0.054597596,2018-07-26,True
1,17,-0.815446144,0.70403766,-0.815446144,0.70403766,-0.815446144,0.70403766,2018-07-26,True
18,19,0.033664437,0.488679516,0.033664437,0.488679516,0.033664437,0.488679516,2018-07-26,True
2,14,-0.523252209,0.546474953,-0.523252209,0.546474953,-0.523252209,0.546474953,2018-07-26,True
24,9,1.215626365,,1.215626365,,1.215626365,,2018-07-26,
18,19,-0.008791092,0.525212523,-0.008791092,0.525212523,-0.008791092,0.525212523,2018-07-27,True
4,17,0.294282536,,0.294282536,,0.294282536,,2018-07-27,True
28,27,-0.88337499,0.321898396,-0.88337499,0.321898396,-0.88337499,0.321898396,2018-07-27,True
2,14,,0.583515838,,0.583515838,,0.583515838,2018-07-27,True
16,22,-1.294943883,-0.398067625,-1.294943883,-0.398067625,-1.294943883,-0.398067625,2018-07-27,True
8,1,1.252627991,-0.845569441,1.252627991,-0.845569441,1.252627991,-0.845569441,2018-07-27,True
0,13,-0.008791092,0.753567176,-0.008791092,0.753567176,-0.008791092,0.753567176,2018-07-27,True
26,12,0.075303513,-0.618747118,0.075303513,-0.618747118,0.075303513,-0.618747118,2018-07-27,True
15,10,,0.45143713,,0.45143713,,0.45143713,2018-07-27,True
23,11,-1.919289898,0.114636422,-1.919289898,0.114636422,-1.919289898,0.114636422,2018-07-27,True
6,7,-0.681547937,-0.011663843,-0.681547937,-0.011663843,-0.681547937,-0.011663843,2018-07-27,True
5,3,-0.681547937,0.374739939,-0.681547937,0.374739939,-0.681547937,0.374739939,2018-07-27,True
21,29,1.589006414,-0.226332611,1.589006414,-0.226332611,1.589006414,-0.226332611,2018-07-27,True
25,20,-0.008791092,0.838592845,-0.008791092,0.838592845,-0.008791092,0.838592845,2018-07-27,True
0,13,0.033664437,0.70403766,0.033664437,0.70403766,0.033664437,0.70403766,2018-07-28,False
24,9,1.19161818,-1.653567291,1.19161818,-1.653567291,1.19161818,-1.653567291,2018-07-28,True
15,10,0.341042467,0.488679516,0.341042467,0.488679516,0.341042467,0.488679516,2018-07-28,True
25,20,0.03285576,0.788237837,0.03285576,0.788237837,0.03285576,0.788237837,2018-07-28,True
24,9,1.246799652,-1.712177218,1.246799652,-1.712177218,1.246799652,-1.712177218,2018-07-28,True
8,1,,-0.7963293,,-0.7963293,,-0.7963293,2018-07-28,True
18,19,-0.050437944,0.561056228,-0.050437944,0.561056228,-0.050437944,0.561056228,2018-07-28,True
6,7,-0.716787581,0.030436245,-0.716787581,0.030436245,-0.716787581,0.030436245,2018-07-28,True
28,27,-0.916378156,0.360019795,-0.916378156,0.360019795,-0.916378156,0.360019795,2018-07-28,True
21,29,1.615436147,-0.266740849,1.615436147,-0.266740849,1.615436147,-0.266740849,2018-07-28,True
4,17,0.334182985,0.690405251,0.334182985,0.690405251,0.334182985,0.690405251,2018-07-28,True
16,22,,-0.351766518,,-0.351766518,,-0.351766518,2018-07-28,True
23,11,-1.858872415,0.071726717,-1.858872415,0.071726717,-1.858872415,0.071726717,2018-07-28,True
26,12,0.116149465,-0.655670146,0.116149465,-0.655670146,0.116149465,-0.655670146,2018-07-28,True
5,3,-0.716787581,0.413464501,-0.716787581,0.413464501,-0.716787581,0.413464501,2018-07-28,True
2,14,-0.513358726,0.535637307,-0.513358726,0.535637307,-0.513358726,0.535637307,2018-07-28,
15,10,0.294282536,0.525212523,0.294282536,0.525212523,0.294282536,0.525212523,2018-07-29,False
5,3,-0.668854411,,-0.668854411,,-0.668854411,,2018-07-29,False
18,19,-0.091299007,0.596229957,-0.091299007,0.596229957,-0.091299007,0.596229957,2018-07-29,False
28,27,-0.94876444,0.397421922,-0.94876444,0.397421922,-0.94876444,0.397421922,2018-07-29,False
25,20,0.073716823,0.738851195,0.073716823,0.738851195,0.073716823,0.738851195,2018-07-29,False
23,11,-1.79960574,0.029634339,-1.79960574,0.029634339,-1.79960574,0.029634339,2018-07-29,False
16,22,-1.270210176,-0.390564639,-1.270210176,-0.390564639,-1.270210176,-0.390564639,2018-07-29,False
24,9,1.22241925,-1.679475038,1.22241925,-1.679475038,1.22241925,-1.679475038,2018-07-29,False
8,1,1.146319716,-0.74801822,1.146319716,-0.74801822,1.146319716,-0.74801822,2018-07-29,False
21,29,1.641367206,-0.306364462,1.641367206,-0.306364462,1.641367206,-0.306364462,2018-07-29,False
4,17,0.373308669,0.642873381,0.373308669,0.642873381,0.373308669,0.642873381,2018-07-29,False
2,14,-0.466906467,0.488679516,-0.466906467,0.488679516,-0.466906467,0.488679516,2018-07-29,False
0,13,0.075303513,0.655460635,0.075303513,0.655460635,0.075303513,0.655460635,2018-07-29,True
26,12,0.156224738,-0.691869193,0.156224738,-0.691869193,0.156224738,-0.691869193,2018-07-29,
6,7,-0.668854411,-0.011663843,-0.668854411,-0.011663843,-0.668854411,-0.011663843,2018-07-29,
10,19,0.486256397,0.550450301,0.486256397,0.550450301,0.486256397,0.550450301,2018-07-30,True
20,8,0.782499101,1.082544997,0.782499101,1.082544997,0.782499101,1.082544997,2018-07-30,True
21,14,1.666813572,0.442616159,1.666813572,0.442616159,1.666813572,0.442616159,2018-07-30,True
29,3,-0.345169514,0.405288956,-0.345169514,0.405288956,-0.345169514,0.405288956,2018-07-30,True
17,22,0.604235005,-0.345226082,0.604235005,-0.345226082,0.604235005,-0.345226082,2018-07-30,True
28,18,-0.980550979,-0.052190096,-0.980550979,-0.052190096,-0.980550979,-0.052190096,2018-07-30,True
27,1,0.440761379,-0.70061015,0.440761379,-0.70061015,0.440761379,-0.70061015,2018-07-30,True
0,4,0.03285576,0.405288956,0.03285576,0.405288956,0.03285576,0.405288956,2018-07-30,True
15,6,0.334182985,-0.619557643,0.334182985,-0.619557643,0.334182985,-0.619557643,2018-07-30,
28,18,-1.011754278,-0.011663843,-1.011754278,-0.011663843,-1.011754278,-0.011663843,2018-07-31,False
10,19,0.440761379,0.585075942,0.440761379,0.585075942,0.440761379,0.585075942,2018-07-31,True
0,4,0.073716823,0.360019795,0.073716823,0.360019795,0.073716823,0.360019795,2018-07-31,True
29,3,-0.300319058,0.360019795,-0.300319058,0.360019795,-0.300319058,0.360019795,2018-07-31,True
16,9,-1.299843513,-1.704889304,-1.299843513,-1.704889304,-1.299843513,-1.704889304,2018-07-31,True
27,1,0.396108861,-0.654080007,0.396108861,-0.654080007,0.396108861,-0.654080007,2018-07-31,True
21,14,1.691788709,,1.691788709,,1.691788709,,2018-07-31,True
20,8,0.816288057,1.032262424,0.816288057,1.032262424,0.816288057,1.032262424,2018-07-31,True
24,23,1.252627991,-1.729824055,1.252627991,-1.729824055,1.252627991,-1.729824055,2018-07-31,True
15,6,0.373308669,-0.654080007,0.373308669,-0.654080007,0.373308669,-0.654080007,2018-07-31,True
7,12,-0.050437944,-0.643165169,-0.050437944,-0.643165169,-0.050437944,-0.643165169,2018-07-31,True
26,13,0.113814127,0.690405251,0.113814127,0.690405251,0.113814127,0.690405251,2018-07-31,True
5,2,-0.703554002,-0.420749608,-0.703554002,-0.420749608,-0.703554002,-0.420749608,2018-07-31,True
17,22,0.639048832,-0.383347481,0.639048832,-0.383347481,0.639048832,-0.383347481,2018-07-31,True
11,25,-0.008791092,0.02886241,-0.008791092,0.02886241,-0.008791092,0.02886241,2018-07-31,True
17,20,,,,,,,2019-03-20,True
17,20,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2019-03-21,True
